id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
1181,4,Emmanuel R,2.0,Rédigé le 17 décembre 2014,Decep,"Certes il s'agissait d'un menu d'affaires mais cela n'empêche que la qualité des plats a été très en deçà de ce qu'on peut attendre de ce type de resto. Poisson fade, queue de bœuf très quelconque, dessert oubliable... Alors la vue est belle mais ce n'est pas ce qu'on demande à un chef étoilé en général. Le service est moyen (aucune annonce des plats, aucune présentation des vins..). Je n'ai pas vu l'addition mais j'imagine qu'elle était aussi salée que le repas était fade."
1182,4,michel1733,5.0,Rédigé le 15 décembre 2014,juste superbe,Nous avions pris le menu autour du homard . Beaucoup de recherches dans l'élaboration des plats . Tout est fin et préparé avec gout . De plus la vue sur Lyon est très belle . Nous fêtions un anniversaire le soir .
1183,4,Fran767,5.0,Rédigé le 14 décembre 2014,Un moment d'exception,"Vue imprenable sur Lyon, notre table juste devant la vitre était idéale. 
Les plats sont excellents et raffinés. Présentation impeccable, originalité dans les associations de saveurs, un délice. 
Le service est sans reproches, attentif et discret, aux petits soins. Une équipe jeune et motivée. 
 La salle est très agréable, moderne et confortable. Les tables sont suffisamment espacées pour un repas dans l'intimité. 
Un livre de cave très complet, le sommelier ne pousse pas à la consommation mais oriente notre choix selon nos envies.
La cuisine du chef nous fait voyager, des mises en bouches jusqu'au dessert.
Le menu homard est surprenant, des alliances originales et goûteuses. 
Le menu découverte saveurs nous fait redécouvrir le gibier sous des formes d’une rare finesse.
 Le plat signature du chef homard et crostini de tête de veau est une petite merveille. 
Les st jacques façon gravlax sont succulentes.
 Le dessert citron-noisettes simplement divin pour terminer ce repas dans la finesse et la légèreté. 
Pour nous un grand moment, exceptionnel!
Bien entendu l'addition est à la hauteur des lieux, mais sans contestation car la qualité est au rendez-vous. 
C'est avec grand plaisir que nous reviendrons,  malgré la distance."
1184,4,Ninoun69,5.0,Rédigé le 11 décembre 2014,Superbe Repas et Quelle vue !,"C'était superbe, un soir de Juillet 2014.... Très beau cadre, gros budget c'est sûr mais quel bon plaisir !"
1185,4,Philippe D,3.0,Rédigé le 6 décembre 2014,Délicieux...mais service détestable !,"Les mets sont délicieux, fin, ...la cuisson des Saint Jacques était parfaite. 

La présenatation des plats : élégante et précise.

Mais que dire du service : certains serveurs à peine polis, voire arrogants pour certains. Un recadrage s'impose.

Le sommelier devrait revoir ses classiques : aprés notre choix d'un volnay (délicieux au demeurant), on ne conseille pas un languedoc (fade, sans arome, nez ni structure)

La salle du dessous recevait un anniversaire...bien arrosé apparemment, avec chansons paillardes...donc bruyant, et pas à la hauteur du lieu et de la réputation de cet établissement.

Le vin à été servi trop tard, alors que les plats étaient déjà servis...donc, un peu froids. Les mignardises sont arrivées 15 minutes avant les cafés. Il faut mieux synchroniser.

Bref, des erreurs acceptables (et encore ! ) dans un bouchon lyonnais, mais  impardonnables dans ce type d'établissement.

Dommage"
1186,4,R GM,4.0,Rédigé le 6 décembre 2014,Un lieu de haute gastronomie avec un décor épuré et élégant et une vue sur Lyon et époustouflante!,"Les plus :
Le décor, la vue et la carte
En effet, nous avions réservé depuis longue date une soirée pendant la Fête des Lumières à plusieurs couples pour profiter de cette excellente table avec une vue imprenable sur la ville.
Nous avons tous pris le Menu Découvertes & Gourmandises accompagné de quelques grands vins. Ce fût un véritable régal !

Les moins :
Le Service : que des jeunes serveurs qui avaient l’air inexpérimenté en vue de leur qualité de service.
Les plats sont systématiquement arrivés en décalage par rapport au repas : les excellents apéritifs sont arrivés 10 min avant le vin et boissons commandés, ce qui a fait que nous n’avions plus rien à manger quand nous pouvions boire. Cela a été pareil pendant le repas, et pour les desserts, quand nous avons été servis des 3 cafés commandés, les gourmandises servies pour les accompagner, n’étaient plus qu’un vague souvenir.
Au moment de payer la note (presque 1000€ pour 8 personnes), moment privilégie pour échanger avec les clients, avoir leur avis et retour de l’expérience vécue, le jeune serveur a été grossier et désagréable quand nous lui avons demandé de faire 3 fiches séparées, ce qui semble indigne d’une établissement de cette catégorie
Les dérangements : un groupe de clients dinaient dans une salle située au niveau inférieur. Il ont passé la soirée à hurler et chanter des chansons paillardes perturbant en permanence le diner du reste des clients.

En résume, une table exceptionnelle, un décor et vue de rêve, un service indigne d’un restaurant étoilé !"
1187,4,Sébastien R,5.0,Rédigé le 5 décembre 2014,Très bonne expérience,"Arrivée vers 19h pour un apéritif sur la terrasse inférieure, vue panoramique exceptionnelle sur lyon.
À table, on a pas le temps de s'ennuyer: nous avons pris un menu à 75€ / personne si mes souvenirs sont bon. Chaque plat est scrupuleusement décrit (mention pour la ratatouille décomposée !), et le personnel est au petit soin. 
Verdict: j'ai été satisfait et j'ai mangé à ma faim, ce qui est rare en général dans un gastro!
Je recommande"
1188,4,CHB553,4.0,Rédigé le 4 décembre 2014,A connaitre,"La déco du restaurant et la vue imprenable sur la ville valent à elles seules le détour !
Sinon, le service est aux petits oignons et la cuisine très raffinée.
Compte-tenu de la situation de cet établissement le must doit être un diner en tête à tête sur la terrasse surplombant Lyon, en plein été..."
1189,4,FloFlipo,2.0,Rédigé le 3 décembre 2014,GROSSE DECEPTION,"Je suis venue déjeuner, avec une amie, dans ce beau restaurant gastronomique de Lyon, pour la 3ème fois la semaine dernière. Nous avons pris le menu découverte. J'avais le souvenir d'une cuisine délicate, d'un dressage très esthétique, et d'une cuisson parfaite. Et très franchement, j'ai été très déçue.
Les amuse-bouche sans grand intérêt. La biche trop cuite alors que nous avions demandé une cuisson rosée. Les dessert avec un sorbet sans forme, pratiquement fondu et une sorte de mie de pain à la noisette déchirée sans forme.
Par ailleurs, j'ai trouvé assez bizarre, de voir Monsieur Têtedoie affalé à une table du restaurant, en plein service, en train de lire son téléphone.
Le pompon fut lorsque le chef se mit à hurler en cuisine, de manière très ordurière. Dans ce restaurant plutôt calme où l'on vient se détendre, je vous avoue que cela nous a choquées.
Lorsque j'étais venue, précédemment, le même épisode s'était déroulé.
Mis à part cela, le restaurant est beau, la vue est magnifique et le personnel est charmant.
Mais je dois dire que j'avais souhaité venir dans ce restaurant pour faire découvrir à mon amie, un lieu d'exception ; et bien, j'ai été vraiment déçue et je ne reviendrai pas. Il y a, à Lyon, de nombreux autres restaurants de grande qualité, des tables sympathiques, et de chefs de grands talents. Dommage."
1190,4,DRTMAX,1.0,Rédigé le 2 décembre 2014,Gestion d'un incident sur un plat en dessous de tout !,"Repas prévu depuis plusieurs mois avec 2 couples d'amis, soit 6 personnes. Accueil chaleureux et mise en place des festivités en commandant champagne et menu dégustation (7 plats surprises). Et bien pour une surprise, on en a eu 1 ! un plat trop salé (Perdrix en croûte) et immangeable. Après avoir prévenu notre serveur qui enlève le plat : Rien. On passe au suivant....
Il aura fallu demander 4 FOIS pour obtenir de plates excuses du Serveur. Et pendant ce temps, Mr TETEDOIE est passé 3 fois près de notre table pour aller fumer une cigarette dans le fumoir réservé aux clients. Vraiment une attitude désinvolte que le chef de salle a essayé de récupérer au moment de l'addition en proposant un digestif. Trop tard et 1200E de notes pour un repas vraiment classique, en effet, la note est salée ! 
Nous ne conseillons pas cette adresse et une lettre RAR est partie pour exprimer notre mécontentement."
1191,4,Nadège P,2.0,Rédigé le 30 novembre 2014,"1 étoile au Michelin, mais comment c'est possible","Si le service est appréciable, que dire du chef ? Il se trompe sur le plat principal et celui ci devient immangeable. Trop de sel, ca peu arriver mais la moindre des choses c'est que le chef vienne s'excuser et non de nous éviter et d'assumer son erreur . Je ne conseille pas du tout cette adresse. Surtout pour le comportement de Mr TETEDOIE. J'espère qu'il ne conservera pas longtemps son étoile, car il a fallut le dire à 4 personnes pour quoi au final ???? .... rien"
1192,4,Yves F,5.0,Rédigé le 24 novembre 2014,Fabuleux,"Tout était parfait, l'accueil, le service, le repas et une vue à couper le souffle. Je le recommande vraiment à tout le monde et j'y retournerai sans aucun doute."
1193,4,CHRISTIAN C,5.0,Rédigé le 19 novembre 2014,Plein les yeux et super bon,"Tres belle vue sur Lyon ,mais surtout un tres bon  repas ; Le service tres pro  . nous reviendrons le plus souvent possible."
1194,4,Guillaume P,4.0,Rédigé le 16 novembre 2014,Très très bonne maison,"Nous avons passé un très bon moment dans ce restaurant, face à la baie vitrée surplombant Lyon . L'ensemble des plats étaient très bien exécutés, seul bémol sur un plat à base d'écrevisses un peu trop salé. Les desserts étaient surprenant et délicieux. A refaire !"
1195,4,M critique G,5.0,Rédigé le 15 novembre 2014,Vue manifique,"Je découvre ce restaurant grâce à TripAdvisor,  la vue est imprenable sur Lyon au décors modernes, je me laisse séduire par la cuisine, et ma vue se concentre sur chaque plat servi tout au long de mon repas, Service attentionné et suggestions des sommeliers très agréable, le seul petit problème pour moi, c'est que c'est un peu loin de chez moi mais je retourne sans hésiter le soir pour essayer,la vue doit être magnifique la nuit. je recommande sans hésiter."
1196,4,Jérôme B,2.0,Rédigé le 12 novembre 2014,très décevant.,"Malgré une vue magnifique et un décors agréable la cuisine est très décevante. Nous avons pris le menu découverte qui n offre aucune originalité ( les crumble sont utilisés dans au moins trois plat, l agneau est un bloc de sel ) on ne peut pas dire que le repas soit mauvais mais a ce prix là on demande  a être surprit. Le service est très satisfaisant au départ mais a partir de 22 h le manque de serveurs se fait sentir. La carte des vins gault le détour."
1197,4,MaiteeD,5.0,Rédigé le 11 novembre 2014,Une très bonne soirée,"Nous avions réservé une table pour un anniversaire en couple, la soirée c'est très bien passez, le service étais parfait (voiturier, serveurs très attentif et attentionnés). La décoration moderne et de bon goût et la vue sur tout Lyon magnifique (dommage que les place pour manger devant la verrière soit déjà réserver plus de 1 mois a l'avance). Le repas étais très bon, assez original et très raffiné. Nos avons passée une très bonne soirée dans se restaurant. Très bon souvenir."
1198,4,ThPi,5.0,Rédigé le 8 novembre 2014,En hauteur (et pas seulement pour la vue),"Pour ce repas d'anniversaire, nous étions dans un salon avec terrasse donnant sur Lyon : le cadre était donc splendide. Mais le plus important dans un restaurant est l'assiette. Et là, nous n'avons pas été déçus : cuisine inventive, des mélanges de saveurs qui se mariaient bien ( par exemple la biche et ses légumes oubliés - avec une remarquable cuisson). Le service fut de qualité, les vins servis étaient au diapason et le dessert permet de terminer ce repas de façon remarquable"
1199,4,Tophe-64,3.0,Rédigé le 6 novembre 2014,Pas mal,"Cadre très sympa, belle vue . Pour la cuisine des plats relativement bien, rien de fracassants mais correct. Un peu cher notamment les vins et surtout le verre de Champagne 23€ le verre ...

Le problème fut l'impression de départ et d'arrivée avec le voiturier :

Arrivée : voiturier absent ---> Nous allons donc nous garer, pas le choix --> le voiturier arrive en nous expliquant que de garer notre voiture pouvait être dangereux = en fait pas content car pas de pourboire !

Départ : attente interminable dans le hall, le voiturier enfin s'occupe de nous mais nous n'avons pas le droit d'avoir notre voiture devant le restaurant contrairement aux autres clients. Nous allons donc récupérer notre voiture au parking avec en prime une leçon de moral pour sortir notre voiture !

L'impression d'arrivée et de départ est très importante et ils n'ont malheureusement pas inclus ce paramètre dans le processus de fidélisation ...

La cuisine et le service :

Service en salle très bien très prof.  Une cuisine bien présenter et relativement bien même si le menu me paraît un peu cher (100€) rapport qualité/prix. Dessert un peu moyen.

Le top : le menu enfant top top top pour 25 € avec touts les amuses bouche ...

Cadre : très agréable bel vue, fauteuil confortable ...

Pour résumé resto à tester !"
1200,4,travel food & wines,3.0,Rédigé le 5 novembre 2014,"Restaurant guindé, sommelière nulle, sympathie á revoir","Une vue magnifique sur Lyon, un repas nul, j'ai pas tout compris comment il fallait apprécier les plats. Aucune finesse dans les accords. Á ce prix là on s'attend à beaucoup mieux. La sommelière débouche la bouteille de vin, goûte avant de nous servir et repart. Pas de bol, bouteille bouchonnée! Ah oui, c'est ce qu'il me semblait, je suis désolé! Pas autant que moi melle. Bref chez tetedoie on vous prend pour une tetedec.."
1201,4,Daniel M,1.0,Rédigé le 31 octobre 2014,Quelle déception !!!,"Je suis un habitué des gastronomiques, surtout ceux de la région lyonnaise, et c'est bien la première fois que j'ai une telle déception.
Nous avions pris le menu Découverte et Gourmandise qui en fait porte bien mal son nom.
Une cuisine fade, huileuse. Un foie gras sans âme, de l'épaule de sanglier dont on se demande bien ce que la cuisson de 32h a pu lui apporter, des coquilles Saint Jacques avec un horrible goût de café brûlé, quasi immangeable. Seul le filet de biche avec ses vieux légumes nous a semblé à la hauteur de ce genre de restaurant mais il n'avait rien néanmoins de véritablement transcendant.
Le dessert quant à lui, sans éclat et sans véritable originalité, a été loin de réveiller nos papilles déçues et nous a semblé plus digne du pâtissier du coin que d'un chef ayant une telle notoriété. 
Les vins auront finalement été le seul point positif à l'exception d'un verre de champagne rosé dont on s'est demandé si la bouteille n'avait pas été ouverte la veille.
Tout cela n'est pas digne d'un restaurant étoilé et ne mérite pas une addition qui au final s'avère bien trop ""salée"". 
Un mot sur le service qui a été tout à fait convenable mais on s'est néanmoins étonné de voir deux jeunes filles se moquer en catimini de certains clients. Des stagiaires peut-être mais n'empêche, cela fait désordre et reste inacceptable.
Ce jour-là, le chef de toute évidence était absent. Est-ce une explication ? J'inviterai M. Tetedoie à être plus présent en cuisine et à revoir sa ""programmation"" sinon... J'imagine la réaction des inspecteurs s'ils étaient passés ce jour-là... 
Restent la vue sur Lyon qui est vraiment magnifique et le décor dont nous avons apprécié la belle sobriété même si l’acoustique doit être améliorée, il est désagréable en effet de suivre malgré soi la conversation des tables voisines.
En conclusion, je ne peux hélas que recommander d'éviter cette adresse qui ne tient absolument pas ses promesses."
1202,4,jg67,3.0,Rédigé le 19 octobre 2014,Des points à améliorer...,"Tres bon moment de gastronomie mais des petits détails ont un peu gâché l'impression globale.
Par exemple le plats restent trop longtemps en attente et sont arrivés un peu froids à notre table.
Mais le plus gênant vu l'apéritif. Nous avions commande une coupe de champagne mais la maison a opté pour des verres à vins au lieu de vraies flûtes. Hélas le jeune serveur tres novice et tout juste sorti de l'école hoteliere n'avait pas de notion de quantité pour ce type de verre et du coup nous a servi un maigre fond de champagne qui a été bu en une seule petite gorgée. Du coup l'apéritif a été décevant. Pourtant facture 16€ ! C'est dommage. Je recommande donc de passer outre. La bouteille d'eau gazeuse n'était pas fraiche(froide) non plus. Sinon le reste du repas était correct. Nous ne reviendrons pas tout de suite à cause de ces maladresses. 
Aussi la salle bien que toute rénovée est mal insonorisée et vous entendez toute la conversation de vos voisins..."
1203,4,Rio2018,4.0,Rédigé le 15 octobre 2014,Noces d'OR au sommet de Lyon,"Salon privatif, cocktail servi en terrasse arrose de soleil avec une vue imprenable sur Lyon, c'était un écrin pour cette très belle journée de fête. Accueil pro, cuisine inventive et goûteuse servie par des vins de qualité, la réception fut parfaite à la hauteur du lieu et de sa réputation."
1204,4,Martin L,4.0,Rédigé le 14 octobre 2014,"Un cadre un peu froid, une vue splendide sur Lyon et de la bonne cuisine","Trés bonne soirée d'anniversaire, une bonne déclinaison autour du homard, un excellent Meursault, puis un fumoir, une cave à cigares et un large choix de cognacs...

On y reviendra aux beaux jours pour profiter de la terrasse"
1205,4,DANPRAD,5.0,Rédigé le 14 octobre 2014,Un Déjeuner de mariage au 7ème ciel,"Une vue imprenable, une cuisine inventive, gouteuse, des présentations originales , des amuses bouches d'apéritif aux quelles on ne voudrait pas croquer tellement elles sont belles et lorsque on les dégustes l'émotion est au rendez vous. Le menu Homard  est a la hauteur de sa réputation est le Viognier et le Crozes Hermitage se marient a la perfection .Des critiques que neni le service est parfait malgré une salle de restaurant a craquer qui fait vite oublier une petite lenteur au début de la prestation. Christian tu est un grand et ton équipe remarquable. Messieurs les critiques de guides de toutes les couleurs nettoyer vos lunettes, gargariser vos gosiers et dépoussiérez vos carnets de notes."
1206,4,LiliJuJu,5.0,Rédigé le 13 octobre 2014,Magique,"Un vrai régal, une vue splendide.
Rien à redire si ce n'est peut être un service trop rapide entre les plats.
Merci pour ce moment."
1207,4,Christophe L,4.0,Rédigé le 11 octobre 2014,Toujours surprenant et magnifique,"La vue est à couper le souffle, la décoration moderne sans être ostentatoire. 
Service voiturier à l'arrivée et accueil professionnel.
Nous avons passé un très agréable moment. Très bons conseils du sommelier qui nous a fait découvrir des vins originaux et surprenants avec nos plats😃👍. Le service en salle est agréable, professionnel tout en étant discret👍👍👍
Les plats étaient savoureux, les cuissons parfaites et les assaisonnements équilibrés.
Seul bémol, une altercation en cuisine qui nous a un peu gâchée la fin de repas, qui a mis un froid dans la salle du restaurant aux quelques tables encore présentes et qui ne devrait pas arriver aux oreilles des clients dans un établissement de cette catégorie!👎👎👎"
1208,4,Xavoff,5.0,Rédigé le 7 octobre 2014,Exceptionnel ;-),"Un grand merci à toute l'équipe, que ce soit en salle ou en cuisine.
Tout était parfait: magnifique vue, service impeccable, et plats délicieux.
Nous avons pris le menu autour du homard et nous vous le recommandons vivement!!!
Une chose est sûre, c'est qu'on reviendra. :-)"
1209,4,Let_Fanfan,4.0,Rédigé le 7 octobre 2014,Une vue magique,"Tres bon, service de qualité mais salle très bruyante et pas beaucoup de choix à la carte. Service très long mais des filles très gentilles et qui connaissent bien leur métier. 
Le sommelier devrait s'occuper des tables dans leur ordre d'arrivée !"
1210,4,Sylvia L,4.0,Rédigé le 7 octobre 2014,SUPERBE LIEU,"Du contemporain partout du sol au plafond et dans l'assiette du goût et de la couleur.
Nous avons aimé le cadre mais hélàs temps à la pluie ce jour là et vue sur Lyon peu visible."
1211,4,Marion R,4.0,Rédigé le 3 octobre 2014,Un superbe moment,"Ayant eu une table juste à côté des baies vitrées, nous avons eu la chance de pouvoir admirer une vue de nuit magnifique sur Lyon.
La cuisine y est raffinée et très bonne. Une belle présentation et des goûts qui s'allient parfaitement en bouche. Les saveurs y sont originales et j'apporterai une mention spéciale au sandre, cuisiné avec des girolles, de la cerise et des amandes qui était tout simplement parfait!
Les serveurs sont attentifs et agréables.
Le seul petit bémol est l'oublie de la gelée de sureau qui était censée accompagner ma terrine de foie gras. Après tout l'erreur est humaine mais c'est tout de même dommage pour un restaurant de cette gamme, et c'est seulement cela qui me conduit à enlever un point car sinon tout était absolument parfait, du début à la fin."
1212,4,jujuvalou,5.0,Rédigé le 2 octobre 2014,Toujours un plaisir !,"Ce n'est pas la première fois que nous dînons chez Tetedoie et comme toujours on ADORE et on ne se lasse pas d'y revenir !
Nous avons mangé une fois au restaurant gastronomique et plusieurs fois à la Terrasse de l'Antiquaille (le resto d'été).
La vue sur Lyon est à couper le souffle et l'ambiance est cosy et décontractée. Pour les soirées d'été, c'est vraiment le top ! 
Un menu unique est proposé au tarif de 45€ avec entrée, plat, dessert. 
Les plats sont très bons, bien préparés et bien présentés. 
Seul petit bémol pour cette fois-ci, notre fille a pris le menu enfant imposé avec la bavette de boeuf et franchement, la viande était dure (pourtant, elle n'est pas difficile). Même nous adultes n'aurions pas voulu manger ça... du coup, elle s'est rabattue sur le Mignon de veau de son papa qui était bien meilleur... mais cela ne nous empêchera pas de revenir !"
1213,4,PJD78puis06,4.0,Rédigé le 24 septembre 2014,Etoile,"Etoilé...un aboutissement ?
je connais une dizaine d'étoilés ,
je parviens à distinguer les 1 étoiles des 3 étoiles
Mais de 1 a 2 c'est plus compliqué
La ""Marine"" de Noirmoutier est passé de 1 à 2 sans rien changer à sa carte ?
Les prix sont invariable 100 Euros par étoile .. tellement couteux mais tellement peu cher en regard de la qualité et du nombre de personnes au service de cette qualité..
Mais parlons de la Tête d'Oie !
Décor moderne, investissement important au service de la qualité envisagée.
Point de vue intéressant  sur Lyon vue des hauteurs
Cuisine à la hauteur sur menu Homard bleu par exemple..
Comme dans beaucoup d'étoilés les cuisiniers sont aussi des peintres,
Les escargots ...un tableau remarquable aux saveurs inoubliables !
les 2 étoiles sont surement en vue, il faudra juste perfectionner la qualité du service et travailler un peu plus le radis de l'amuse bouche.
Après, autour du Homard... c'est un régal
Bravo....Merci au Chef"
1214,4,jean-yves clave,2.0,Rédigé le 24 septembre 2014,Quelle déception !,"Pour fêter les 50 ans d’un couple d’amis nous leur avons offert le menu Découverte et Gourmandises 75€ sans les vins.
Et comme notre fine équipe avait envie de connaître ce restaurant lyonnais, de deux nous nous sommes retrouvés 11 autour de la table. La réservation avait été faite à l’avance et les menus sélectionnés à l’avance aussi. 
Le restaurant Tetedoie se trouve idéalement situé sur les hauteurs de Lyon avec un panorama exceptionnel sur la ville, encore plus enchanteur de nuit. Nous avions un salon privé avec un accès direct à la terrasse où nous avons pris l’apéritif en cette douce soirée de début septembre. Le serveur qui s’occupait de nous était présent et efficace.
L’apéritif terminé nous sommes passés à table. Le salon était agréable, sobrement décoré, la table était belle.
Cela faisait bien 30mn que nous étions assis et toujours pas de plat servi. Quand l’entrée est enfin arrivée, les convives qui avaient choisi Les Escargots de St Pierre de Chardieu les ont mangés froids, pas étonnant nous n’avions qu’un seul serveur pour s’occuper d’une table de 11. J’avais choisi le foie gras glacé à l’hibiscus, que j’ai trouvé très bon. 
Nous avons ensuite attendu encore un certain temps (beaucoup trop long) pour passer au deuxième plat ; une fois encore le serveur faisait ce qu’il pouvait pour s’occuper de nous mais personne pour lui donner la main. Et si la cuisine n’envoie pas les plats que peut-il faire ? Pour la faire courte tous les plats qui nous ont été servis étaient froids, pour l’agneau c’était encore mieux il était presque cru et impossible à couper. 
Nous n’avons rien dit pour ne pas embarrasser le couple d’amis à qui nous avions offert cette soirée. Mais la déception était grande. Pour ce qui est de l’addition 135€ par personne avec les vins. A ce prix là tout doit être parfait et on était loin du compte. Je ne retournerai jamais chez Tetedoie et ne conseille pas ce restaurant."
1215,4,Fabien B,5.0,Rédigé le 13 septembre 2014,Merci Monsieur Tetedoie,"Merci monsieur Tetedoie pour cette soirée et ce repas parfait samedi 13 septembre 2014. Nous venons dans votre établissement pour la quatrième fois depuis son ouverture, et un nouveau palier de l'excellence est franchi. Nous avons choisi le menu ""Autour du homard"", et ce fut une explosion de saveurs, mariées avec génie et un soin tout particulier dans la présentation des assiettes. Sur conseil de votre sommelier, nous avons également choisi un Mercurey blanc 2012 frais et fruité, compagnon parfait de vos mets, avec en plus un prix plus que raisonnable (55€) la bouteille. Merci pour ce moment, votre établissement est l'une des plus belles tables de lyon, et qui plus est ouvert à toutes les bourses. A bientôt pour la carte d'hiver..."
1216,4,nanou n,5.0,Rédigé le 13 septembre 2014,le top du top!!!,"Un restaurant magnifique, un personnel admirable et une cuisine délicieuse. Tout était au rdv, nous avons hâtes de revenir chez vous. soirée magique pour nos 10 ans de mariage!!!! un grand merci à toute l'équipe."
1217,4,ROUDIL,5.0,Rédigé le 12 septembre 2014,Un des meilleurs restaurants que je connaisse,"Cet endroit est tout simplement génial! Une cuisine pleine d'invention, une vue vue exceptionnelle sur la ville, un service impeccable. Bien sûr, l'addition va avec, mais elle n'a rien de choquant compte tenu de la qualité des prestations proposées!"
1218,4,babaSamas,4.0,Rédigé le 10 septembre 2014,Un seul mot : Classe !,"Ma compagne et moi avions reçu un chèque cadeau de 150 euros pour un diner pour 2 !
nous avons choisi un menu dédié aux saveurs Lyonnaises et la farandole ""d'amuses-figures"" nous ont déjà emportées, la suite, une sélection de plats travaillées avec minuties et délicatesse, un service aux ptits oignons, accompagné d'un Gevrey-Chambertin à moins de 50 Euros, le tout à une table surplombant la ville derrière une baie vitrée digne des plus grand, en restant très accessible...bref une expérience culinaire unique à tester !"
1219,4,Pedro V,5.0,Rédigé le 8 septembre 2014,Du très haut niveau !,"Une claque...

Un dîner en tête à tête cet été dans le restaurant gastronomique de Christian Têtedoie avec une vue imprenable sur la ville.

Le service et la qualité des plats est d'un niveau exceptionnel.

Je vous le recommande vivement !"
1220,4,Freddy69390,5.0,Rédigé le 3 septembre 2014,De la grande cuisine à un prix encore abordable,"Cadre exceptionnel avec vue panoramique sur toute la ville de Lyon et au-delà. Un restaurant contemporain au service irréprochable, la cuisine digne du Michelin. Créative, de qualité et suffisamment copieuse. Un des très bons rapports qualité/prix du moment."
1221,4,ErL69,5.0,Rédigé le 30 août 2014,Parfait sur toute la ligne !,"Le cadre est exceptionnel, le service discret et attentionné et les plats dignes des plus grandes tables de la gastronomie française. Christian Tetedoie nous propose dans ce lieu magique une aventure culinaire qui magnifie des produits d'une très grande qualité. Le homard aux tomates oubliées est simplement sublime et la cote de bœuf de Galice un grand moment. Tous les plats sont inventifs sans jamais sacrifier les produits à la virtuosité.La cave recèle de très belle surprise et à un prix qui reste abordable."
1222,4,jm_livrozet,3.0,Rédigé le 24 août 2014,Un dîner à la terrasse décevant...,"J'avais réservé sur la terrasse et j'avais compris être en deuxième rangée de table par rapport à la vue..c'était en fait eu deuxième partie de terrasse avec vue sur le CROUS!! Cela commençait mal
le service est composé d'un personnel très jeune, en nombre insuffisant et peu attentif aux clients
La cuisine est moyenne, les portions très peu copieuses et le dessert, un choux ""craquelin"" un désastre!
Pour le prix, restez en presqu'île!"
1223,4,Gourmet@michelin-NOstar,5.0,Rédigé le 23 août 2014,Étoile méritée,"Un cadre design et une vue a couper le souffle depuis votre table.
Menu a 75€ équilibré tout en finesse, original dans sa présentation .
Large carte des vins pour toutes les bourses ce qui est rare dans ce genre d'établissement étoilé.
Seul bémol un service jeune et un peu brouillon.
A recommander aux blasés de la gastronomie traditionnelle ainsi qu'aux touristes désireux de découvrir de façon panoramique  notre belle ville de Lyon.
Globalement très satisfait."
1224,4,Tagada_ch,5.0,Rédigé le 22 août 2014,Une ronde des saveurs,"C'est un lieu exquis, le panorama est unique et sublime. La cuisine est raffinée,délicieuse et le service est impeccable et discret. Un très joli lieu pour le calme et la gastronomie. A refaire de toute urgence."
1225,4,lea_172014,5.0,Rédigé le 18 août 2014,Sublime!,"On a adoré, c’était pour un anniversaire!
Très copieux au total!
Vue imprenable, repas excellent SURTOUT LES DESSERTS ainsi que les vins!"
1226,4,BonneApp,5.0,Rédigé le 14 août 2014,Trés bien,"Accueil agréable et service impeccable.
Très beau cadre, le personnel très aimable et une cuisine raffiné.
Très bon moment passé a table."
1227,4,Sandrinebibi,5.0,Rédigé le 13 août 2014,La perfection,"Tout était parfait....une vue a couper le souffle, des produits de hautes qualités, un service irréprochable....nous reviendrons avec grand plaisir car nous avons passe une super soirée...."
1228,4,Nathalie R,5.0,Rédigé le 12 août 2014,Parfait !,"Tout y est.. L'accueil,  la vue sur Lyon, le service,  l'excellence des produits et des plats servis.. Un sans faute pour des gourmets exigeants !"
1229,4,xerius13,5.0,Rédigé le 10 août 2014,"Sérénité, perfection, soirée réussie","C'était l'anniversaire de ma dulcinée!
Pas évident de se garer dans ce quartier.
Ma chérie a été époustouflée par le cadre des lieux et ses larges baies vitrées offrant une vue sublime sur Lyon a là tombée de la nuit (Lyon est vraiment la ville des lumières...), sa décoration contemporaine, le service prévenant, les conseils du sommelier, l'explosion de saveurs et la présentation des assiettes.
On ne va pas faire la fine bouche, il y a toujours des choses à améliorer, mais ce fut pour nous un souvenir émouvant.
merci à toute l'équipe de se donner à 100% pour satisfaire ses clients qui ne demandent qu'à revenir. L'addition est à la hauteur de la prestation, mais on ne regrette en aucun cas!!!!"
1230,4,celine c,3.0,Rédigé le 9 août 2014,Déception,"En réservant dans un étoilé on ne pensait pas être déçu à ce point. Là vue est magnifique la deco superbe. Mais la qualité n'est ni dans l'assiette ni dans le service. Mes deux plats étaient trop salé, inadmissible pour un étoilé. Le service n'est pas non plus à la hauteur obligé de réclamer du pain. Les serveurs devaient tout juste sortir de l'école hôtelière. La note nous a fait très mal 250 euro pour  deux avec deux verres de vin... il y a beaucoup de restaurant dans lyon où l'on mange aussi bien voir mieux pour beaucoup moins cher."
